m,node,k,t,a,H,K,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,E,eps,p1,norm_hilbert,norm_krein,beta2,beta2_adiabatic
0.00000000000000000e+00,2.60000000000000000e+01,4.92013360351236523e-02,0.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,4.92013360351236523e-02,2.21824024400335551e-01,0.00000000000000000e+00,2.21824024400335551e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.48100549268548920e-01,0.00000000000000000e+00,-4.48100549268548920e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.48100549268548920e-01,0.00000000000000000e+00,4.48100549268548920e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.21824024400335551e-01,0.00000000000000000e+00,2.21824024400335551e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.92013360351236523e-02,4.92013360461321381e-02,4.92013360461321381e-02,1.00000000022374369e+00,1.00000000022374369e+00,0.00000000000000000e+00,1.28378689012114318e-31
0.00000000000000000e+00,2.60000000000000000e+01,4.92013360351236523e-02,2.90646034528980612e+00,2.61015721568253678e+00,1.46779926762206969e-01,1.88499511598414840e-02,2.56590542115163744e-01,0.00000000000000000e+00,2.56590542115163744e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.29140179606809169e-01,0.00000000000000000e+00,-4.29140179606809169e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.29140179606809169e-01,0.00000000000000000e+00,4.29140179606809169e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.56590542115163744e-01,0.00000000000000000e+00,2.56590542115163744e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.88499511598414840e-02,1.88499511640576947e-02,1.88499511640576947e-02,1.00000000022367219e+00,1.00000000022367219e+00,0.00000000000000000e+00,0.00000000000000000e+00
0.00000000000000000e+00,2.60000000000000000e+01,4.92013360351236523e-02,2.27079441680638929e+01,6.81292069057961225e+00,2.15443469003188393e-02,7.22176849983818380e-03,3.39231578630899033e-01,0.00000000000000000e+00,3.39231578630899033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.67317214563277428e-01,0.00000000000000000e+00,-3.67317214563277428e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.67317214563277428e-01,0.00000000000000000e+00,3.67317214563277428e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.39231578630899033e-01,0.00000000000000000e+00,3.39231578630899033e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.22176849983818380e-03,7.22176850142514180e-03,7.22176850142514180e-03,1.00000000021974644e+00,1.00000000021974644e+00,0.00000000000000000e+00,1.05508232524726702e-33
0.00000000000000000e+00,2.60000000000000000e+01,4.92013360351236523e-02,1.57613883008418981e+02,1.77827941003892285e+01,3.16227766016837896e-03,2.76679445071271101e-03,4.79775221830094301e-01,0.00000000000000000e+00,4.79775221830094301e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.40768379167865387e-01,0.00000000000000000e+00,-1.40768379167865387e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.40768379167865387e-01,0.00000000000000000e+00,1.40768379167865387e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.79775221830094301e-01,0.00000000000000000e+00,4.79775221830094301e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.76679445071271101e-03,2.76679445132875556e-03,2.76679445132875599e-03,1.00000000022265656e+00,1.00000000022265656e+00,3.08148791033346387e-33,3.08148791033346387e-33
0.00000000000000000e+00,2.60000000000000000e+01,4.92013360351236523e-02,1.07671734501594165e+03,4.64158883361277859e+01,4.64158883361278003e-04,1.06001065149986177e-03,2.16313755255945123e-01,0.00000000000000000e+00,2.16313755255945123e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.50786378834518220e-01,0.00000000000000000e+00,4.50786378834518220e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.50786378834518220e-01,0.00000000000000000e+00,-4.50786378834518220e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.16313755255945123e-01,0.00000000000000000e+00,2.16313755255945123e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.06001065149986177e-03,1.06001065173589107e-03,1.06001065173589085e-03,1.00000000022266677e+00,1.00000000022266677e+00,0.00000000000000000e+00,3.46848443961422240e-35
0.00000000000000000e+00,2.60000000000000000e+01,4.92013360351236523e-02,7.33849633811035073e+03,1.21152765862858871e+02,6.81292069057960964e-05,4.06109886841692243e-04,4.40211606879155962e-02,0.00000000000000000e+00,4.40211606879155962e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.98058367530709145e-01,0.00000000000000000e+00,-4.98058367530709145e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.98058367530709145e-01,0.00000000000000000e+00,4.98058367530709145e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.40211606879155962e-02,0.00000000000000000e+00,4.40211606879155962e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.06109886841692243e-04,4.06109886932118662e-04,4.06109886932118716e-04,1.00000000022266500e+00,1.00000000022266500e+00,0.00000000000000000e+00,6.28878072049730337e-36
0.00000000000000000e+00,2.60000000000000000e+01,4.92013360351236523e-02,4.99995000000000000e+04,3.16227766016837961e+02,1.00000000000000008e-05,1.55588285794308970e-04,-1.29182394294330621e-01,0.00000000000000000e+00,-1.29182394294330621e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.83023714800888126e-01,0.00000000000000000e+00,4.83023714800888126e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.83023714800888126e-01,0.00000000000000000e+00,-4.83023714800888126e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.29182394294330621e-01,0.00000000000000000e+00,-1.29182394294330621e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.55588285794308970e-04,1.55588285828952617e-04,1.55588285828952617e-04,1.00000000022266233e+00,1.00000000022266233e+00,3.08148791033344608e-33,3.08148791033344608e-33
0.00000000000000000e+00,2.70000000000000000e+01,6.32021234210165678e-02,-8.05973474650797073e+00,3.16010617105082670e-04,1.00000000000000000e+00,2.00000000000000114e+02,5.00000000000000000e-01,0.00000000000000000e+00,5.00000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.00000000000000000e-01,0.00000000000000000e+00,5.00000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.00000000000000114e+02,2.00000000000000114e+02,2.00000000000000114e+02,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
0.00000000000000000e+00,2.70000000000000000e+01,6.32021234210165678e-02,0.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,6.32021234210165678e-02,2.15528728023830440e-01,0.00000000000000000e+00,2.15528728023830440e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.51162240776499968e-01,0.00000000000000000e+00,-4.51162240776499968e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.51162240776499968e-01,0.00000000000000000e+00,4.51162240776499968e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.15528728023830440e-01,0.00000000000000000e+00,2.15528728023830440e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.32021234210165678e-02,6.32021234478250954e-02,6.32021234478250954e-02,1.00000000042417136e+00,1.00000000042417136e+00,3.85185988714062338e-33,6.30546175774904172e-32
0.00000000000000000e+00,2.70000000000000000e+01,6.32021234210165678e-02,2.90646034528980612e+00,2.61015721568253678e+00,1.46779926762206969e-01,2.42139144114695316e-02,2.60247142804593212e-01,0.00000000000000000e+00,2.60247142804593212e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.26932576372520189e-01,0.00000000000000000e+00,-4.26932576372520189e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.26932576372520189e-01,0.00000000000000000e+00,4.26932576372520189e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.60247142804593212e-01,0.00000000000000000e+00,2.60247142804593212e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.42139144114695316e-02,2.42139144217393409e-02,2.42139144217393444e-02,1.00000000042412851e+00,1.00000000042412851e+00,0.00000000000000000e+00,1.06858864723412314e-32
0.00000000000000000e+00,2.70000000000000000e+01,6.32021234210165678e-02,2.27079441680638929e+01,6.81292069057961225e+00,2.15443469003188393e-02,9.27680304695277687e-03,3.63194521896583022e-01,0.00000000000000000e+00,3.63194521896583022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.43641876622266362e-01,0.00000000000000000e+00,-3.43641876622266362e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.43641876622266362e-01,0.00000000000000000e+00,3.43641876622266362e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.63194521896583022e-01,0.00000000000000000e+00,3.63194521896583022e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.27680304695277687e-03,9.27680305081788129e-03,9.27680305081788129e-03,1.00000000041664183e+00,1.00000000041664183e+00,0.00000000000000000e+00,0.00000000000000000e+00
0.00000000000000000e+00,2.70000000000000000e+01,6.32021234210165678e-02,1.57613883008418981e+02,1.77827941003892285e+01,3.16227766016837896e-03,3.55411658394184536e-03,4.98962754710346457e-01,0.00000000000000000e+00,4.98962754710346457e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.21895870752501242e-02,0.00000000000000000e+00,-3.21895870752501242e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.21895870752501242e-02,0.00000000000000000e+00,3.21895870752501242e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.98962754710346457e-01,0.00000000000000000e+00,4.98962754710346457e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.55411658394184536e-03,3.55411658542337857e-03,3.55411658542337857e-03,1.00000000041684989e+00,1.00000000041684989e+00,3.08148790973505947e-33,3.36251872650656753e-33
0.00000000000000000e+00,2.70000000000000000e+01,6.32021234210165678e-02,1.07671734501594165e+03,4.64158883361277859e+01,4.64158883361278003e-04,1.36164847181914693e-03,-8.67843883622736456e-02,0.00000000000000000e+00,-8.67843883622736456e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.92410875225964051e-01,0.00000000000000000e+00,4.92410875225964051e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.92410875225964051e-01,0.00000000000000000e+00,-4.92410875225964051e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.67843883622736456e-02,0.00000000000000000e+00,-8.67843883622736456e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.36164847181914693e-03,1.36164847238675777e-03,1.36164847238675756e-03,1.00000000041685544e+00,1.00000000041685544e+00,3.08148790973504237e-33,3.18134686281329498e-33
0.00000000000000000e+00,2.70000000000000000e+01,6.32021234210165678e-02,7.33849633811035073e+03,1.21152765862858871e+02,6.81292069057960964e-05,5.21672971895329124e-04,4.91413528656700127e-01,0.00000000000000000e+00,4.91413528656700127e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.22645324996771155e-02,0.00000000000000000e+00,9.22645324996771155e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.22645324996771155e-02,0.00000000000000000e+00,-9.22645324996771155e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.91413528656700127e-01,0.00000000000000000e+00,4.91413528656700127e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.21672971895329124e-04,5.21672972112790373e-04,5.21672972112790373e-04,1.00000000041685366e+00,1.00000000041685366e+00,0.00000000000000000e+00,0.00000000000000000e+00
0.00000000000000000e+00,2.70000000000000000e+01,6.32021234210165678e-02,4.99995000000000000e+04,3.16227766016837961e+02,1.00000000000000008e-05,1.99862662969485386e-04,4.99333896423136858e-01,0.00000000000000000e+00,4.99333896423136858e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.58003873440419730e-02,0.00000000000000000e+00,-2.58003873440419730e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.58003873440419730e-02,0.00000000000000000e+00,2.58003873440419730e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.99333896423136858e-01,0.00000000000000000e+00,4.99333896423136858e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.99862662969485386e-04,1.99862663052799791e-04,1.99862663052799791e-04,1.00000000041685833e+00,1.00000000041685833e+00,0.00000000000000000e+00,1.63581464888706027e-39
0.00000000000000000e+00,2.80000000000000000e+01,8.14091266456725832e-02,-7.80658525785255453e+00,4.07045633228363059e-04,1.00000000000000000e+00,1.99999999999999943e+02,5.00000000000000000e-01,0.00000000000000000e+00,5.00000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.00000000000000000e-01,0.00000000000000000e+00,5.00000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.99999999999999943e+02,1.99999999999999943e+02,1.99999999999999943e+02,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,7.88860905221012735e-39
0.00000000000000000e+00,2.80000000000000000e+01,8.14091266456725832e-02,0.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,8.14091266456725832e-02,2.07279147112220119e-01,0.00000000000000000e+00,2.07279147112220119e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.55011379213931200e-01,0.00000000000000000e+00,-4.55011379213931200e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.55011379213931200e-01,0.00000000000000000e+00,4.55011379213931200e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.07279147112220119e-01,0.00000000000000000e+00,2.07279147112220119e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.14091266456725832e-02,8.14091266592624485e-02,8.14091266592624624e-02,1.00000000016693313e+00,1.00000000016693313e+00,0.00000000000000000e+00,6.85122339944913177e-32
